date,regime,regime_changed,signals_generated,buy_orders,sell_orders,positions_open,portfolio_value,cash,exposure_pct
2024-03-08,BULL_WEAK,False,300,1,2,8,141696.04352232613,53002.50320479072,62.59422501346026
2024-03-11,BULL_WEAK,False,295,1,2,7,141589.78981036873,68130.43855304453,51.881813904596065
2024-03-12,BULL_WEAK,False,294,0,0,7,143679.4473573658,68130.43855304453,52.58163933245963
2024-03-13,BULL_WEAK,False,300,0,0,7,145236.6410066578,68130.43855304453,53.09004802037431
2024-03-14,BULL_WEAK,False,290,1,1,7,143059.2085288721,66439.80073010502,53.55783006677534
2024-03-15,NEUTRAL_BULLISH,True,275,0,0,7,143850.98638379155,66439.80073010502,53.81345488111916
2024-03-18,NEUTRAL_BULLISH,False,280,1,1,7,141668.5293239734,64748.027973570555,54.29611058818708
2024-03-19,NEUTRAL_BULLISH,False,297,1,1,7,138202.8921174424,63398.231083812,54.12669726915894
2024-03-20,NEUTRAL_BULLISH,False,301,0,1,6,141894.5924912897,75909.37297835023,46.502983908276846
2024-03-21,BULL_WEAK,True,306,1,0,7,143756.70556377465,64404.79089855249,55.198757062514446
2024-03-22,NEUTRAL_BULLISH,True,287,0,0,7,142709.43839763696,64404.79089855249,54.86998503974287
2024-03-25,BULL_WEAK,True,298,0,1,6,147152.02934029303,77995.00185921392,46.99699201643466
2024-03-26,BULL_WEAK,False,297,0,0,6,146930.21291496954,77995.00185921392,46.91697486047293
2024-03-27,BULL_WEAK,False,305,0,0,6,146817.55415871344,77995.00185921392,46.876242213584774
2024-03-28,BULL_WEAK,False,305,0,0,6,145118.62268593512,77995.00185921392,46.25431222014127
2024-04-01,BULL_WEAK,False,186,1,0,7,144785.42080584957,66382.32108203365,54.151239321914034
2024-04-02,BULL_WEAK,False,179,0,0,7,144646.3095807214,66382.32108203365,54.1071450253708
2024-04-03,BULL_WEAK,False,183,0,0,7,145806.44203082516,66382.32108203365,54.47229892078453
2024-04-04,BULL_WEAK,False,164,0,1,6,145632.62685218512,77299.96499839482,46.92125887638275
2024-04-05,BULL_WEAK,False,173,1,0,7,145406.72674852936,65877.43588549225,54.69436843907324
2024-04-08,BULL_WEAK,False,177,0,0,7,147074.17355639068,65877.43588549225,55.20801899306016
2024-04-09,BULL_WEAK,False,174,1,1,7,145347.86939272293,67992.03192171463,53.221170557372645
2024-04-10,BULL_WEAK,False,164,0,0,7,146730.53759416947,67992.03192171463,53.66197586642224
2024-04-11,BULL_WEAK,False,167,0,0,7,148181.15057787308,67992.03192171463,54.11559995548622
2024-04-12,BULL_WEAK,False,160,0,0,7,145528.6480258406,67992.03192171463,53.279280166444124
2024-04-15,BULL_WEAK,False,155,1,1,7,142053.69501226797,67475.16088217152,52.50024233699499
2024-04-16,BULL_WEAK,False,149,3,2,8,141781.60556901814,54509.4776889217,61.55391422592762
2024-04-17,BULL_WEAK,False,146,1,0,9,139505.1469153351,43353.882423300194,68.92309468007556
2024-04-18,BULL_WEAK,False,143,1,1,9,138976.60703510512,42813.08696407545,69.19403353021781
2024-04-19,BULL_WEAK,False,140,2,3,8,134653.21209109802,51240.49715007322,61.94632392771508
2024-04-22,BULL_WEAK,False,145,1,0,9,137147.64062929264,40306.97337961309,70.61052367020879
2024-04-23,BULL_WEAK,False,153,0,0,9,140530.47882318607,40306.97337961309,71.31798474099924
2024-04-24,BULL_WEAK,False,153,0,0,9,139055.35721445194,40306.97337961309,71.01372130708245
2024-04-25,BULL_WEAK,False,151,1,1,9,138965.7508767225,37641.25802927987,72.91328417843637
2024-04-26,BULL_WEAK,False,146,0,1,8,143430.83592282183,50339.13145886311,64.90355010832546
2024-04-29,BULL_WEAK,False,145,0,0,8,143237.3787370766,50339.13145886311,64.85614865148817
2024-04-30,BULL_WEAK,False,138,0,0,8,138419.29185353167,50339.13145886311,63.63286447662987
2024-05-01,BULL_WEAK,False,409,3,1,10,136182.64123045283,25488.598525870613,81.2835187395595
2024-05-02,BULL_WEAK,False,414,0,0,10,138468.75781523067,25488.598525870613,81.59252749282118
2024-05-03,BULL_WEAK,False,421,0,0,10,139445.51212774593,25488.598525870613,81.72146371944868
2024-05-06,BULL_WEAK,False,419,0,0,10,142906.88065897304,25488.598525870613,82.1641908294846
2024-05-07,BULL_WEAK,False,421,0,1,9,137896.0777834129,35582.07374269483,74.1964569880066
2024-05-08,BULL_WEAK,False,422,1,2,8,136812.72537887358,45444.539686086406,66.78339711438575
2024-05-09,BULL_WEAK,False,429,2,1,9,138749.2694115372,37485.36006686407,72.98338202006627
2024-05-10,BULL_WEAK,False,436,0,0,9,137656.063891861,37485.36006686407,72.76882760768783
2024-05-13,BULL_WEAK,False,435,0,0,9,137586.3829388352,37485.36006686407,72.7550363152374
2024-05-14,BULL_WEAK,False,432,0,0,9,138960.6979632111,37485.36006686407,73.02448777510598
2024-05-15,BULL_WEAK,False,439,1,0,10,143473.6977979002,25983.94145119763,81.88940422529633
2024-05-16,BULL_WEAK,False,440,0,0,10,140947.01521599866,25983.94145119763,81.56474515520763
2024-05-17,BULL_WEAK,False,441,0,0,10,142631.1599055586,25983.94145119763,81.78242295133646
2024-05-20,BULL_WEAK,False,442,0,0,10,147134.31290925122,25983.94145119763,82.33998518943444
2024-05-21,BULL_WEAK,False,441,0,0,10,146902.22889817334,25983.94145119763,82.31208495195219
2024-05-22,BULL_WEAK,False,436,0,0,10,145270.74545205213,25983.94145119763,82.11343834552439
2024-05-23,BULL_WEAK,False,433,0,1,9,142668.42983239697,39741.82461446331,72.14392514086617
2024-05-24,BULL_WEAK,False,432,0,0,9,146634.32609361218,39741.82461446331,72.89732515353063
2024-05-28,BULL_WEAK,False,426,0,0,9,147618.71849530743,39741.82461446331,73.07805878579914
2024-05-29,BULL_WEAK,False,428,1,0,10,145157.10533437473,28138.413902375534,80.6152004495008
2024-05-30,BULL_WEAK,False,424,0,0,10,144098.8654948209,28138.413902375534,80.47284147189427
2024-05-31,BULL_WEAK,False,426,0,1,9,142642.88523474726,38686.956575308155,72.87845341066883
2024-06-03,BULL_WEAK,False,326,0,0,9,144169.7869757751,38686.956575308155,73.1656976216461
2024-06-04,BULL_WEAK,False,321,0,1,8,146101.53757384967,51134.05513862324,65.00101505586375
2024-06-05,BULL_WEAK,False,320,0,0,8,148635.87990668963,51134.05513862324,65.59777143262848
2024-06-06,BULL_WEAK,False,316,0,0,8,148217.0311823244,51134.05513862324,65.50055366058282
2024-06-07,BULL_WEAK,False,309,1,0,9,146303.05723464902,39418.37840354855,73.05703711965009
2024-06-10,BULL_WEAK,False,311,0,0,9,147579.32320297178,39418.37840354855,73.29003985921871
2024-06-11,BULL_WEAK,False,308,1,0,10,146334.0492758937,27931.342139739507,80.91261584166332
2024-06-12,BULL_WEAK,False,308,0,0,10,149064.05145599318,27931.342139739507,81.26218771936074
2024-06-13,BULL_WEAK,False,306,0,0,10,147551.91877319288,27931.342139739507,81.07016000064782
2024-06-14,BULL_WEAK,False,296,0,1,9,143985.69787503593,38397.69425107351,73.3322859021744
2024-06-17,BULL_WEAK,False,300,1,1,9,145659.72701159306,37145.367060573786,74.49853310680902
2024-06-18,BULL_WEAK,False,302,0,1,8,146029.63720164623,50558.146013596896,65.37816091141603
2024-06-20,BULL_WEAK,False,306,0,0,8,145467.06334910716,50558.146013596896,65.24426571239556
2024-06-21,BULL_WEAK,False,310,0,0,8,144963.04846415843,50558.146013596896,65.12342521128946
2024-06-24,BULL_WEAK,False,320,3,2,9,141721.2086504607,37771.01716028736,73.3483664724838
2024-06-25,NEUTRAL_BULLISH,True,298,0,1,8,145355.50936516604,51018.14908608279,64.90112462272509
2024-06-26,BULL_WEAK,True,312,1,0,9,144770.97906089394,39497.68534827797,72.71712493450477
2024-06-27,NEUTRAL_BULLISH,True,316,0,0,9,146572.7677419242,39497.68534827797,73.052507667848
2024-06-28,BULL_WEAK,True,330,1,1,9,145397.83068448282,38093.193099796525,73.80071427443798
2024-07-01,BULL_WEAK,False,171,2,1,10,145740.09197018718,25995.709951144214,82.16296586634382
2024-07-02,BULL_WEAK,False,175,0,0,10,145475.42780087565,25995.709951144214,82.13051486143303
2024-07-03,BULL_WEAK,False,170,0,0,10,146656.29051373576,25995.709951144214,82.27439828180472
2024-07-05,NEUTRAL_BULLISH,True,161,0,0,10,146767.45806286906,25995.709951144214,82.28782436225833
2024-07-08,NEUTRAL_BULLISH,False,163,0,0,10,147908.4080750761,25995.709951144214,82.42445423525268
2024-07-09,NEUTRAL_BULLISH,False,161,0,0,10,148924.30312893962,25995.709951144214,82.54434675538688
2024-07-10,NEUTRAL_BULLISH,False,170,0,0,10,150477.06912015055,25995.709951144214,82.7244708425391
2024-07-11,NEUTRAL_BULLISH,False,181,0,0,10,149152.14269421672,25995.709951144214,82.57101139710802
2024-07-12,NEUTRAL_BULLISH,False,184,0,0,10,151370.1107613859,25995.709951144214,82.82639166980404
2024-07-15,NEUTRAL_BULLISH,False,187,0,0,10,154638.27263043498,25995.709951144214,83.18934277462442
2024-07-16,NEUTRAL_BULLISH,False,201,0,1,9,155241.55723845234,39661.78569685688,74.45156670521152
2024-07-17,NEUTRAL_BULLISH,False,193,0,0,9,151654.2396496462,39661.78569685688,73.8472292047462
2024-07-18,NEUTRAL_BULLISH,False,180,0,1,8,149389.59797080787,50759.4590891245,66.02209271689492
2024-07-19,NEUTRAL_BULLISH,False,169,0,0,8,150684.2545984629,50759.4590891245,66.31402582546782
2024-07-22,NEUTRAL_BULLISH,False,178,0,0,8,151635.4641168955,50759.4590891245,66.52533799745281
2024-07-23,NEUTRAL_BULLISH,False,169,0,0,8,151019.20788749488,50759.4590891245,66.3887396847301
2024-07-24,NEUTRAL_BULLISH,False,161,0,0,8,145776.8942354563,50759.4590891245,65.18003806066912
2024-07-25,NEUTRAL_BULLISH,False,159,0,1,7,144450.19249225158,61204.205248599246,57.62954400224681
2024-07-26,NEUTRAL_BULLISH,False,181,0,0,7,146207.65802264708,61204.205248599246,58.13885122274587
2024-07-29,NEUTRAL_BULLISH,False,178,0,0,7,145145.0193469574,61204.205248599246,57.83237652661333
2024-07-30,NEUTRAL_BULLISH,False,179,0,0,7,143306.29632831115,61204.205248599246,57.29133554021805
2024-07-31,NEUTRAL_BULLISH,False,176,0,0,7,144698.3647677948,61204.205248599246,57.70221360357672
2024-08-01,NEUTRAL_BULLISH,False,81,2,1,8,141990.87044536928,49330.09386455873,65.25826364059203
2024-08-02,NEUTRAL_BULLISH,False,68,0,2,6,137792.9952275877,68723.3486096983,50.1256587853465
2024-08-05,NEUTRAL_BULLISH,False,53,2,2,6,134930.1511730736,67810.88801236803,49.74371004343747
2024-08-06,NEUTRAL_BULLISH,False,58,0,0,6,134855.61452527696,67810.88801236803,49.715932665408054
2024-08-07,NEUTRAL_BULLISH,False,55,0,0,6,134537.93345304186,67810.88801236803,49.597198149296496
2024-08-08,NEUTRAL_BULLISH,False,58,1,0,7,136299.5053442477,56906.77692971218,58.24872820632445
2024-08-09,NEUTRAL_BULLISH,False,58,0,0,7,136608.96296677578,56906.77692971218,58.34330654896173
2024-08-12,NEUTRAL_BULLISH,False,60,0,0,7,137314.9654425143,56906.77692971218,58.557483704472325
2024-08-13,NEUTRAL_BULLISH,False,57,0,0,7,137798.61001000393,56906.77692971218,58.70293834924688
2024-08-14,NEUTRAL_BULLISH,False,58,0,0,7,138285.39251122464,56906.77692971218,58.84830935769803
2024-08-15,NEUTRAL_BULLISH,False,67,0,0,7,139261.85380158413,56906.77692971218,59.136852356718485
2024-08-16,NEUTRAL_BULLISH,False,71,0,0,7,139732.0021990298,56906.77692971218,59.274342287992134
2024-08-19,NEUTRAL_BULLISH,False,71,0,0,7,140678.884744501,56906.77692971218,59.548458865688715
2024-08-20,NEUTRAL_BULLISH,False,67,0,0,7,139687.20364556302,56906.77692971218,59.26128131671583
2024-08-21,NEUTRAL_BULLISH,False,73,0,0,7,139843.6256922244,56906.77692971218,59.30684959859681
2024-08-22,NEUTRAL_BULLISH,False,73,0,1,6,139753.25268730856,67111.43815216757,51.97862170526627
2024-08-23,NEUTRAL_BULLISH,False,74,2,1,7,140856.1759057897,56858.12684687552,59.6339127615501
2024-08-26,NEUTRAL_BULLISH,False,75,0,0,7,140297.295622434,56858.12684687552,59.47311272493001
2024-08-27,NEUTRAL_BULLISH,False,76,0,0,7,140307.7128110784,56858.12684687552,59.47612165595352
2024-08-28,BULL_WEAK,True,81,1,1,7,140544.56113825343,59702.290165047874,57.52073955653195
2024-08-29,BULL_WEAK,False,93,1,0,8,141346.66077301398,48522.58413574592,65.67122005544408
2024-08-30,BULL_WEAK,False,111,0,0,8,142166.07450363532,48522.58413574592,65.86908353124349
2024-09-03,BULL_WEAK,False,179,1,0,9,140831.34524053504,37345.81951230933,73.48188398788355
2024-09-04,BULL_WEAK,False,173,2,1,10,139888.12971813488,25950.412955592146,81.44916726824465
2024-09-05,BULL_WEAK,False,169,0,1,9,138465.38193695294,36462.719148561824,73.66654492372375
2024-09-06,BULL_WEAK,False,156,0,0,9,138065.70185463177,36462.719148561824,73.59031340965976
2024-09-09,BULL_WEAK,False,160,1,0,10,140415.07882866653,25218.867208335712,82.03977278030973
2024-09-10,BULL_WEAK,False,159,0,0,10,140448.95462975296,25218.867208335712,82.04410472486828
2024-09-11,BULL_WEAK,False,158,0,0,10,139898.3926409224,25218.867208335712,81.97344034318888
2024-09-12,BULL_WEAK,False,155,0,0,10,140594.25488457474,25218.867208335712,82.06266164357858
2024-09-13,BULL_WEAK,False,158,0,0,10,142455.10222420486,25218.867208335712,82.29697159695644
2024-09-16,BULL_WEAK,False,161,0,1,9,142778.63710444758,38925.61165278744,72.73708977603422
2024-09-17,BULL_WEAK,False,158,0,0,9,142261.2214969952,38925.61165278744,72.63793235909365
2024-09-18,BULL_WEAK,False,156,0,0,9,142587.31128733943,38925.61165278744,72.70050798956072
2024-09-19,BULL_WEAK,False,165,0,0,9,143832.54956477473,38925.61165278744,72.93685485616915
2024-09-20,BULL_WEAK,False,164,0,0,9,143774.92951625178,38925.61165278744,72.92600887807257
2024-09-23,BULL_WEAK,False,162,0,0,9,144816.6571621258,38925.61165278744,73.12076358093998
2024-09-24,BULL_WEAK,False,163,0,0,9,144999.98370784114,38925.61165278744,73.15474756795959
2024-09-25,BULL_WEAK,False,163,0,1,8,145008.66748102393,51464.227753240746,64.50955060325934
2024-09-26,BULL_WEAK,False,165,1,0,9,146128.4960318074,39782.333460854,72.77578669379126
2024-09-27,BULL_WEAK,False,166,1,1,9,146881.5785191605,43575.216176326045,70.33309648790184
2024-09-30,BULL_WEAK,False,166,0,0,9,146976.09898882604,43575.216176326045,70.35217530189118
2024-10-01,BULL_WEAK,False,429,2,1,10,147364.38766611676,30738.239842783023,79.14133778886485
2024-10-02,BULL_WEAK,False,430,0,0,10,148263.48805369,30738.239842783023,79.26782902095766
2024-10-03,BULL_WEAK,False,435,0,0,10,147964.90009821515,30738.239842783023,79.22599223033315
2024-10-04,BULL_WEAK,False,437,0,0,10,149631.9852651463,30738.239842783023,79.45744034050261
2024-10-07,BULL_WEAK,False,438,0,0,10,147815.1155828343,30738.239842783023,79.20494144216423
2024-10-08,BULL_WEAK,False,436,0,0,10,147547.50557077985,30738.239842783023,79.16722500738068
2024-10-09,BULL_WEAK,False,438,0,0,10,147733.46855677228,30738.239842783023,79.19344875398315
2024-10-10,BULL_WEAK,False,436,0,0,10,147644.4159368382,30738.239842783023,79.18089915711222
2024-10-11,BULL_WEAK,False,434,0,0,10,148947.35659540753,30738.239842783023,79.36301754835522
2024-10-14,BULL_WEAK,False,435,0,0,10,148911.83201349835,30738.239842783023,79.35809436553255
2024-10-15,BULL_WEAK,False,434,0,1,9,147640.36973867723,41628.971629241176,71.8038015598821
2024-10-16,BULL_WEAK,False,437,0,0,9,148728.15295706101,41628.971629241176,72.01002580778382
2024-10-17,BULL_WEAK,False,435,0,0,9,147991.15993032762,41628.971629241176,71.87063629419515
2024-10-18,BULL_WEAK,False,433,0,0,9,148292.85747061082,41628.971629241176,71.92786467312402
2024-10-21,BULL_WEAK,False,431,0,0,9,147818.38563070603,41628.971629241176,71.83775790026374
2024-10-22,BULL_WEAK,False,428,0,0,9,146734.39060507127,41628.971629241176,71.62971035107671
2024-10-23,BULL_WEAK,False,426,1,0,10,146339.10702524654,29946.004325966744,79.536567541853
2024-10-24,BULL_WEAK,False,425,0,0,10,146294.50627909176,29946.004325966744,79.53032886358864
2024-10-25,BULL_WEAK,False,424,0,0,10,145787.71903238766,29946.004325966744,79.45917219590076
2024-10-28,BULL_WEAK,False,426,0,0,10,146315.06781778805,29946.004325966744,79.53320544999528
2024-10-29,BULL_WEAK,False,424,0,0,10,145519.53422556393,29946.004325966744,79.42131653641175
2024-10-30,BULL_WEAK,False,423,0,0,10,145407.69908152096,29946.004325966744,79.40548917621074
2024-10-31,BULL_WEAK,False,421,0,0,10,143552.2026673364,29946.004325966744,79.13929304494008
2024-11-01,BULL_WEAK,False,376,0,0,10,143394.20239267818,29946.004325966744,79.1163074752764
2024-11-04,BULL_WEAK,False,377,0,0,10,142566.8195420312,29946.004325966744,78.9951095057303
2024-11-05,BULL_WEAK,False,384,1,1,10,146298.71846600686,32047.641489230733,78.09437989255036
2024-11-06,BULL_WEAK,False,384,1,1,10,150654.72497889263,35540.603064982715,76.40923438016158
2024-11-07,BULL_WEAK,False,385,0,0,10,150509.5637354539,35540.603064982715,76.38648190659076
2024-11-08,BULL_WEAK,False,382,0,0,10,152896.74184366924,35540.603064982715,76.75515996192938
2024-11-11,BULL_WEAK,False,383,1,1,10,154692.40128881778,36747.38956243839,76.24486448185046
2024-11-12,BULL_WEAK,False,381,0,0,10,154665.526979278,36747.38956243839,76.2407368467042
2024-11-13,BULL_WEAK,False,381,0,0,10,153376.16084081974,36747.38956243839,76.04100313830622
2024-11-14,BULL_WEAK,False,378,0,0,10,151812.34202368106,36747.38956243839,75.79420153026413
2024-11-15,BULL_WEAK,False,370,0,0,10,152054.07659323062,36747.38956243839,75.83268374925348
2024-11-18,BULL_WEAK,False,371,0,0,10,153526.97792990055,36747.38956243839,76.06453923738601
2024-11-19,BULL_WEAK,False,372,0,0,10,154080.34928686466,36747.38956243839,76.1505021681755
2024-11-20,BULL_WEAK,False,376,1,1,10,155686.55392279013,39468.12709631308,74.64898149400457
2024-11-21,BULL_WEAK,False,382,0,1,9,155199.078511998,50204.3749864548,67.65162817472938
2024-11-22,BULL_WEAK,False,389,0,0,9,156003.43610553438,50204.3749864548,67.81841718377783
2024-11-25,BULL_WEAK,False,387,1,1,9,155398.91911585024,48448.3625400751,68.82323067900059
2024-11-26,BULL_WEAK,False,392,0,0,9,155085.9664447992,48448.3625400751,68.76031813147992
2024-11-27,BULL_WEAK,False,399,0,0,9,155956.5567348688,48448.3625400751,68.93470620639638
2024-11-29,BULL_WEAK,False,402,0,0,9,156521.47603494814,48448.3625400751,69.04682745947429
2024-12-02,BULL_WEAK,False,374,0,0,9,156144.63956720522,48448.3625400751,68.97212566863512
2024-12-03,BULL_WEAK,False,369,0,0,9,155864.12459833315,48448.3625400751,68.9162835482969
2024-12-04,BULL_WEAK,False,372,1,1,9,157784.43678911956,51731.84152849945,67.213596865932
2024-12-05,BULL_WEAK,False,366,0,0,9,156807.90429934295,51731.84152849945,67.00941718489875
2024-12-06,BULL_WEAK,False,355,0,0,9,156865.8615289572,51731.84152849945,67.02160621547996
2024-12-09,BULL_WEAK,False,350,2,2,9,151969.01349790653,49762.41275175174,67.25489518793431
2024-12-10,BULL_WEAK,False,336,0,1,8,151272.0935468363,60374.64979454746,60.088706132797384
2024-12-11,BULL_WEAK,False,339,0,0,8,152962.16322228184,60374.64979454746,60.52968360102745
2024-12-12,BULL_WEAK,False,339,1,1,8,151399.95094037775,58084.39953733209,61.63512657926415
2024-12-13,BULL_WEAK,False,336,0,0,8,152887.73197294,58084.39953733209,62.008462819232214
2024-12-16,BULL_WEAK,False,335,0,0,8,154308.38200116876,58084.39953733209,62.35823434601747
2024-12-17,BULL_WEAK,False,318,0,0,8,153447.69162107233,58084.39953733209,62.147101123705916
2024-12-18,BULL_WEAK,False,277,0,1,7,147830.50569836452,68624.81186215236,53.578720753228424
2024-12-19,BULL_WEAK,False,277,0,0,7,147360.8393050845,68624.81186215236,53.43076750528215
2024-12-20,BULL_WEAK,False,280,2,1,8,148137.31054743502,54490.91780909272,63.21593958488655
2024-12-23,BULL_WEAK,False,274,0,0,8,147269.51113566133,54490.91780909272,62.99918605766476
2024-12-24,BULL_WEAK,False,278,0,0,8,149524.85181864473,54490.91780909272,63.557283524224104
2024-12-26,BULL_WEAK,False,289,0,0,8,148885.08910425875,54490.91780909272,63.40068831813323
2024-12-27,BULL_WEAK,False,283,0,0,8,146560.36047419283,54490.91780909272,62.82015298489403
2024-12-30,BULL_WEAK,False,260,1,1,8,145356.1339668869,53206.734713041704,63.395604120041796
2024-12-31,BULL_WEAK,False,256,0,0,8,143852.39256521454,53206.734713041704,63.01296505101869
2025-01-02,BULL_WEAK,False,100,3,2,9,143941.4079388914,40917.27155964947,71.57366171031174
2025-01-03,BULL_WEAK,False,106,0,0,9,147687.55771916485,40917.27155964947,72.29470634387788
2025-01-06,BULL_WEAK,False,101,0,0,9,149897.51875203228,40917.27155964947,72.70316953855868
